NODE min_life

830.000000 320.000000
836.000000 323.000000
837.000000 307.000000
840.000000 430.000000
970.000000 400.000000
977.000000 321.000000
998.000000 422.000000
135877.000000 580.000000
135892.000000 527.000000
135899.000000 565.000000
135906.000000 570.000000
135912.000000 705.000000
135913.000000 567.000000
135919.000000 795.000000
135920.000000 617.000000
135927.000000 808.000000
135934.000000 888.000000
